Vicon Pose Position (t_x);t_y;t_z;Vicon Pose Quat (q_w);q_x;q_y;q_z
0.233793;0.0235569;1.16956;0.702328;-0.0238559;-0.0422776;0.710196
0.25013;0.0217676;1.16681;0.701665;-0.0229276;-0.0424534;0.710871
0.258162;0.0209459;1.1657;0.701403;-0.0250761;-0.0422929;0.711067
0.266272;0.020012;1.16404;0.701244;-0.0249605;-0.0417768;0.711259
0.274481;0.0188953;1.1627;0.700706;-0.0267228;-0.0401328;0.711819
0.28272;0.0179054;1.16116;0.700433;-0.0276184;-0.0393403;0.712098
0.299602;0.0156575;1.15693;0.699985;-0.0280667;-0.0359212;0.712702
0.307614;0.0143146;1.15551;0.700394;-0.0303992;-0.0327828;0.712355
0.316305;0.0128624;1.15331;0.700103;-0.0309594;-0.0308633;0.712703
0.324616;0.0113506;1.15157;0.699887;-0.0317906;-0.0293844;0.71294
0.341485;0.00770117;1.14809;0.700174;-0.0323488;-0.0242849;0.712825
0.350428;0.00546562;1.14626;0.700002;-0.033233;-0.0232318;0.712989
0.359102;0.00282391;1.14502;0.700639;-0.0353454;-0.0207259;0.712339
0.367659;7.7691e-05;1.14335;0.701797;-0.0348306;-0.0190155;0.711271
0.376353;-0.00258879;1.14222;0.702011;-0.0345146;-0.0183878;0.711091
0.38471;-0.0055057;1.14074;0.702821;-0.0320133;-0.0185636;0.710404
0.401118;-0.0118154;1.13915;0.704325;-0.0302389;-0.0173127;0.709022
0.409298;-0.0155113;1.13814;0.70574;-0.0286451;-0.016514;0.707699
0.417157;-0.0192529;1.1375;0.707193;-0.0268407;-0.0159197;0.706331
0.424537;-0.0232301;1.13759;0.70859;-0.0272888;-0.0149354;0.704934
0.431744;-0.0272819;1.13766;0.710023;-0.0267465;-0.0142705;0.703526
0.445534;-0.0359475;1.1382;0.712594;-0.0249363;-0.0127508;0.701017
0.451758;-0.0408731;1.13945;0.715016;-0.0270809;-0.00920059;0.698522
0.458308;-0.0456268;1.14101;0.716043;-0.0301753;-0.00862577;0.697351
0.464837;-0.0506929;1.14181;0.717954;-0.0297279;-0.00779807;0.695412
0.470632;-0.0560231;1.14408;0.72026;-0.0325821;-0.00767998;0.692896
0.482021;-0.0672168;1.14819;0.724788;-0.0350203;-0.00606255;0.688054
0.488093;-0.0729479;1.15026;0.726428;-0.0344992;-0.00937115;0.686313
0.493835;-0.0792374;1.15248;0.729146;-0.0360688;-0.00937032;0.683342
0.498915;-0.0853841;1.15552;0.731903;-0.0366342;-0.0116931;0.680323
0.504595;-0.0918301;1.15729;0.734677;-0.0356832;-0.0138474;0.677336
0.514979;-0.105119;1.16214;0.740193;-0.0354964;-0.0185756;0.6712
0.519869;-0.111681;1.16473;0.742815;-0.0342462;-0.022142;0.668253
0.524319;-0.118942;1.16717;0.746442;-0.0352695;-0.0207443;0.664191
0.529133;-0.125848;1.16911;0.748905;-0.0360037;-0.0228332;0.661304
0.533711;-0.133299;1.17098;0.752112;-0.0366975;-0.0229469;0.657613
0.53762;-0.140455;1.17325;0.754923;-0.0374932;-0.0237704;0.654309
0.54567;-0.155908;1.17686;0.761715;-0.0418895;-0.0206395;0.646228
0.549067;-0.164152;1.17861;0.765677;-0.0454844;-0.017597;0.641374
0.552944;-0.171941;1.17988;0.767875;-0.0454442;-0.0184585;0.63872
0.555908;-0.180319;1.18129;0.771969;-0.0479319;-0.0142301;0.633691
0.561694;-0.197465;1.18344;0.779061;-0.0504086;-0.0107557;0.624826
0.5646;-0.206098;1.18454;0.78229;-0.0528793;-0.0121272;0.620547
0.567162;-0.215119;1.18542;0.785599;-0.0537593;-0.0125888;0.616268
0.56946;-0.224237;1.18578;0.789846;-0.0541198;-0.0117649;0.6108
0.571758;-0.233779;1.18624;0.793002;-0.054094;-0.0130256;0.606674
0.575236;-0.253727;1.1863;0.801518;-0.0530409;-0.014129;0.595446
0.57635;-0.264057;1.1862;0.806074;-0.0522714;-0.0123618;0.589372
0.577598;-0.274928;1.18619;0.810515;-0.0549923;-0.0131744;0.582982
0.578482;-0.285794;1.18506;0.815351;-0.0521756;-0.0140923;0.576439
0.578958;-0.296835;1.18474;0.819661;-0.0529781;-0.0142603;0.570215
0.579073;-0.308508;1.18372;0.824753;-0.0533881;-0.0126668;0.562825
0.578491;-0.331999;1.1812;0.834376;-0.0515424;-0.0121234;0.548646
0.577485;-0.344129;1.18012;0.839513;-0.0521823;-0.010401;0.540728
0.575954;-0.356389;1.17843;0.844844;-0.0514278;-0.00927744;0.532454
0.573868;-0.368704;1.17683;0.849885;-0.051024;-0.00645382;0.524452
0.568815;-0.394128;1.17324;0.860598;-0.0509101;-0.003782;0.50672
0.565157;-0.406895;1.17108;0.866153;-0.0500362;-0.000663576;0.497268
0.561282;-0.419883;1.16914;0.871439;-0.0502091;0.00116128;0.487925
0.556821;-0.432921;1.16718;0.876731;-0.0502174;0.0039303;0.478336
0.551833;-0.445917;1.16469;0.882191;-0.048565;0.00519936;0.468352
0.540095;-0.471854;1.1598;0.893045;-0.0444962;0.00574072;0.447724
0.532856;-0.484946;1.15729;0.898745;-0.0418965;0.00544438;0.436433
0.525198;-0.497765;1.15453;0.904297;-0.0389302;0.00633043;0.425079
0.51721;-0.510408;1.15186;0.909726;-0.0358265;0.00490254;0.413632
0.508236;-0.523165;1.14889;0.915476;-0.0322506;0.00568416;0.401038
0.488465;-0.547286;1.14355;0.925955;-0.0233566;0.00287283;0.376901
0.478281;-0.55895;1.14094;0.931233;-0.0198413;0.000667319;0.363884
0.467165;-0.570361;1.13862;0.936187;-0.0172223;-0.00116844;0.351077
0.456205;-0.581323;1.13615;0.941004;-0.0145017;-0.00423494;0.338059
0.432542;-0.601972;1.13193;0.949978;-0.00843838;-0.00856309;0.312084
0.420602;-0.611505;1.12994;0.954117;-0.00616079;-0.0107959;0.299175
0.408142;-0.620774;1.12853;0.958064;-0.00453396;-0.0123184;0.286255
0.395965;-0.629383;1.12694;0.961666;-0.00287499;-0.0150779;0.273792
0.383417;-0.637569;1.12557;0.965136;-0.000766913;-0.0174774;0.261164
0.371091;-0.64537;1.12443;0.968352;0.000680804;-0.0202637;0.248765
0.346405;-0.659072;1.12264;0.974041;0.00290783;-0.0257306;0.224886
0.334275;-0.665296;1.12187;0.97661;0.00356484;-0.0282896;0.213121
0.32191;-0.670984;1.12168;0.978933;0.00385332;-0.0300127;0.201929
0.309922;-0.676265;1.1213;0.981099;0.00422022;-0.0319859;0.190799
0.286551;-0.685517;1.12138;0.984789;0.00400333;-0.0352317;0.170098
0.275098;-0.689603;1.12182;0.986405;0.00311609;-0.0356102;0.160398
0.264016;-0.693194;1.12215;0.987859;0.00295114;-0.0364181;0.150998
0.25339;-0.69656;1.12241;0.989124;0.00276133;-0.0370847;0.142304
0.242708;-0.699567;1.1233;0.990322;0.00170377;-0.0357116;0.134108
0.232357;-0.702401;1.12426;0.99144;0.000216517;-0.0337545;0.126125
0.212089;-0.707282;1.1264;0.993391;-0.0022594;-0.0288378;0.111071
0.202554;-0.709464;1.12747;0.994214;-0.00386018;-0.02614;0.104113
0.192816;-0.711432;1.12886;0.995023;-0.00594378;-0.0222896;0.0969399
0.183538;-0.713266;1.12993;0.995707;-0.00746387;-0.0192989;0.0902233
0.174026;-0.714968;1.13126;0.996343;-0.0090799;-0.0163706;0.0833664
0.155115;-0.717933;1.13376;0.997408;-0.0119562;-0.011006;0.0700956
0.145704;-0.719082;1.13477;0.997844;-0.0123941;-0.00827474;0.0639155
0.136361;-0.720152;1.13582;0.998215;-0.0137719;-0.00595346;0.0578029
0.126962;-0.721292;1.13682;0.99859;-0.0147902;-0.00426447;0.0508047
0.117328;-0.722075;1.13779;0.998889;-0.0152208;-0.00137114;0.0445862
0.0983879;-0.72312;1.13919;0.999372;-0.0146175;-0.000589943;0.0322765
0.0888522;-0.723577;1.13994;0.999575;-0.0153402;-1.60347e-05;0.0247794
0.0792925;-0.723943;1.14063;0.999715;-0.0169189;0.000642986;0.0168478
0.0697688;-0.723829;1.14101;0.999831;-0.0146428;0.00104212;0.0110963
0.060664;-0.723883;1.1415;0.999879;-0.0148992;0.000702958;0.00445959
0.0432497;-0.723795;1.14201;0.999858;-0.0149269;0.000185617;-0.00778553
0.0345861;-0.723324;1.14247;0.999805;-0.0141291;-0.000384394;-0.0137893
0.0262472;-0.722711;1.14291;0.999695;-0.0141966;-0.000248346;-0.0201959
0.0180033;-0.722107;1.14354;0.999549;-0.0144014;0.00040738;-0.0263493
0.010644;-0.721485;1.14394;0.999367;-0.0149522;-2.67023e-05;-0.0322917
0.00351095;-0.720442;1.14411;0.999213;-0.0133322;4.40036e-05;-0.0373628
-0.00934282;-0.718459;1.14474;0.998791;-0.0131764;-0.00100386;-0.0473444
-0.0146561;-0.717409;1.14509;0.99868;-0.013021;-9.82066e-05;-0.0496826
-0.0205064;-0.716165;1.14609;0.998457;-0.0138289;0.000950601;-0.0537761
-0.0251764;-0.71498;1.14654;0.998307;-0.0129153;0.00182179;-0.0566764
-0.0333483;-0.713006;1.14785;0.997961;-0.0143102;0.00279585;-0.0621435
-0.0366445;-0.712096;1.14841;0.997803;-0.0147782;0.00342118;-0.064486
-0.0395592;-0.71139;1.14911;0.997643;-0.0167112;0.00386135;-0.0664418
-0.0418474;-0.710837;1.14956;0.997547;-0.0177355;0.00454897;-0.0675614
-0.0436775;-0.710262;1.14986;0.997523;-0.0169479;0.00428248;-0.0681323
-0.0465417;-0.709609;1.15085;0.997366;-0.0200867;0.00482124;-0.0695235
-0.0471053;-0.709533;1.15082;0.997366;-0.0200251;0.00502832;-0.0695381
-0.047585;-0.709471;1.1509;0.997422;-0.0194382;0.00538338;-0.0688593
-0.0477364;-0.709664;1.15092;0.997462;-0.0193328;0.00619886;-0.0682469
-0.0473824;-0.710105;1.1508;0.997593;-0.0184588;0.00794594;-0.0663695
-0.0464243;-0.710571;1.15033;0.997607;-0.0188043;0.0094358;-0.0658663
-0.0455967;-0.710775;1.15023;0.997716;-0.018092;0.0104467;-0.0642399
-0.0440575;-0.711262;1.14959;0.997791;-0.0172549;0.0118567;-0.0630476
-0.0427558;-0.711489;1.14934;0.997893;-0.0165242;0.0140702;-0.0611373
-0.0391086;-0.71197;1.14857;0.998091;-0.0152804;0.0174746;-0.0572248
-0.0369772;-0.712141;1.14815;0.998236;-0.01394;0.0199475;-0.0541514
-0.0347362;-0.712399;1.14777;0.998315;-0.013207;0.0214252;-0.0522928
-0.0322059;-0.712552;1.14735;0.998409;-0.0125451;0.023514;-0.0496853
-0.0297589;-0.712685;1.14705;0.99847;-0.0121383;0.025818;-0.0473646
-0.0240921;-0.712998;1.14646;0.998638;-0.0121964;0.0283858;-0.0420425
-0.0211113;-0.713016;1.14603;0.998722;-0.0116506;0.0299689;-0.0389918
-0.0182543;-0.713066;1.14575;0.998839;-0.0112323;0.0306817;-0.0354076
-0.0149507;-0.713334;1.14515;0.99893;-0.0111436;0.030899;-0.0325618
-0.0121029;-0.713336;1.14497;0.999016;-0.0108493;0.0313573;-0.0294215
-0.00934744;-0.713514;1.14476;0.999048;-0.0115544;0.0321754;-0.0271159
-0.00387935;-0.713546;1.14393;0.999236;-0.00977738;0.0312546;-0.0213457
-0.00115659;-0.713866;1.14376;0.999239;-0.0113925;0.0319609;-0.0192636
0.00162338;-0.714005;1.14296;0.999359;-0.00926127;0.0308716;-0.0156029
0.00408087;-0.714229;1.1427;0.999354;-0.0105647;0.0314085;-0.0139404
0.00575562;-0.714062;1.14284;0.999308;-0.0110643;0.0331543;-0.0126849
0.0101957;-0.714273;1.1419;0.999324;-0.0109291;0.0339373;-0.00891291
0.0123396;-0.714286;1.14123;0.999358;-0.00896504;0.0341043;-0.00633355
0.0143623;-0.714327;1.14093;0.999362;-0.0100498;0.0338464;-0.00529488
0.0164958;-0.714337;1.14018;0.99941;-0.00907954;0.0329849;-0.00304071
0.0200066;-0.71413;1.13965;0.999404;-0.00894019;0.0333331;-0.000513235
0.0220661;-0.714039;1.13909;0.999443;-0.00825265;0.0323073;0.00154393
0.0242357;-0.713889;1.13833;0.999497;-0.00682291;0.0307662;0.00357345
0.025538;-0.713554;1.1386;0.999472;-0.00688736;0.0314032;0.00466746
0.0277344;-0.713351;1.13787;0.999504;-0.00557822;0.0302186;0.00693105
0.0292874;-0.713189;1.1381;0.9995;-0.00774797;0.0298459;0.0070286
0.0336884;-0.7128;1.13689;0.999558;-0.005746;0.0269278;0.0112306
0.0351923;-0.712456;1.13721;0.999523;-0.00687126;0.0276589;0.0118743
0.0372491;-0.712181;1.13669;0.999517;-0.00484064;0.0269866;0.0146553
0.0394507;-0.712005;1.13643;0.999523;-0.00559575;0.0260096;0.0156602
0.0406357;-0.711674;1.13693;0.999466;-0.00700785;0.0274718;0.0162483
0.0450629;-0.711139;1.13595;0.999438;-0.0039102;0.025722;0.021151
0.0481389;-0.710587;1.1366;0.999379;-0.00659555;0.0263715;0.0224157
0.0502326;-0.71037;1.13631;0.999351;-0.00574545;0.025524;0.0247554
0.0516904;-0.709899;1.13676;0.999306;-0.00613457;0.0259845;0.0259799
0.0552961;-0.709436;1.13691;0.999299;-0.00656922;0.0234294;0.0284491
0.0571897;-0.709071;1.13663;0.999279;-0.00544663;0.0223044;0.0302256
0.0587788;-0.708776;1.13686;0.999257;-0.00560046;0.0216718;0.0313733
0.060263;-0.708463;1.1372;0.999188;-0.00586146;0.0224584;0.0329403
0.0622585;-0.708052;1.13671;0.999158;-0.00356999;0.0214712;0.0347861
0.0645394;-0.706979;1.1377;0.998952;-0.00478155;0.0268363;0.0367559
0.0662078;-0.706485;1.13745;0.998859;-0.00404295;0.0285385;0.038082
0.0674014;-0.705788;1.13768;0.998721;-0.00413117;0.0316048;0.0392589
0.0680948;-0.704993;1.13831;0.998541;-0.00577156;0.036056;0.0397888
0.0698176;-0.703364;1.13852;0.998195;-0.00475685;0.0429578;0.0417028
0.0705857;-0.702535;1.13853;0.997985;-0.00423529;0.0464504;0.0430142
0.0710088;-0.701796;1.13872;0.997795;-0.00484615;0.0498354;0.0435568
0.071272;-0.700964;1.13882;0.997743;-0.00496532;0.0511357;0.0432357
0.0712933;-0.700065;1.13892;0.997588;-0.00437365;0.0538808;0.0435527
0.0708548;-0.698406;1.13928;0.997521;-0.00555951;0.0555053;0.0429014
0.0704035;-0.697466;1.13932;0.997521;-0.00618614;0.0557617;0.0424662
0.0698903;-0.696518;1.13912;0.99757;-0.0050361;0.0552232;0.0421694
0.0691565;-0.695544;1.13901;0.997622;-0.0045525;0.0546215;0.0417746
0.0683668;-0.694799;1.13879;0.997737;-0.005238;0.0535611;0.0403124
0.0674346;-0.69388;1.13844;0.997879;-0.004838;0.0514564;0.0395771
0.0643371;-0.692046;1.13851;0.998132;-0.00582787;0.0487925;0.0363156
0.0630621;-0.691124;1.13802;0.998289;-0.00507308;0.0465157;0.0350657
0.0613265;-0.690264;1.13779;0.998404;-0.00500777;0.0451337;0.0335662
0.0597784;-0.689515;1.13736;0.99855;-0.00490284;0.0427078;0.0324115
0.0575433;-0.688456;1.13722;0.998631;-0.00425827;0.0420878;0.0307642
0.0534033;-0.686699;1.13674;0.998814;-0.00431255;0.0405057;0.0266675
0.0511623;-0.685898;1.13666;0.998855;-0.0043094;0.0407526;0.0247018
0.0485696;-0.684931;1.13684;0.998888;-0.00516608;0.0412136;0.0222849
0.0460742;-0.683964;1.13681;0.998932;-0.00552981;0.0413237;0.0199233
0.0440951;-0.683139;1.13622;0.998983;-0.00429939;0.0408113;0.018666
0.0413182;-0.682151;1.1362;0.998982;-0.0041762;0.0418852;0.0162041
0.0363351;-0.680292;1.13624;0.998997;-0.00441933;0.0430156;0.0116336
0.0342503;-0.679554;1.13595;0.999037;-0.00471011;0.0424761;0.0099717
0.0319357;-0.678636;1.13585;0.999063;-0.0046261;0.0423379;0.00776022
0.0294234;-0.67775;1.13603;0.999043;-0.00513032;0.0430705;0.00559464
0.025165;-0.676019;1.13582;0.999143;-0.00492669;0.0410623;0.00190667
0.0230179;-0.675199;1.13577;0.999173;-0.0047308;0.0403922;-9.13596e-05
0.0208684;-0.674273;1.13586;0.999213;-0.00489714;0.0393061;-0.00186051
0.0190229;-0.673432;1.1358;0.999251;-0.00476739;0.0382156;-0.00370191
0.0167744;-0.672423;1.13608;0.999274;-0.00507689;0.0372843;-0.00592012
0.0136383;-0.670856;1.1362;0.999342;-0.00469696;0.034838;-0.00888337
0.0117485;-0.670026;1.13673;0.999334;-0.00540335;0.0345592;-0.0103673
0.0102059;-0.66928;1.13712;0.99935;-0.00592326;0.0334802;-0.0119721
0.00875736;-0.668494;1.13736;0.999321;-0.00628105;0.0336619;-0.0136221
0.0073755;-0.667692;1.13794;0.999314;-0.0068883;0.0330947;-0.0151242
0.00507085;-0.66637;1.13905;0.999323;-0.00767053;0.0310785;-0.0181063
0.00402814;-0.665664;1.1397;0.999323;-0.00652339;0.0309878;-0.0187423
0.00299708;-0.66512;1.14073;0.999319;-0.00857268;0.0295449;-0.0203722
0.00232473;-0.664589;1.14109;0.999343;-0.00766375;0.0287251;-0.0207241
0.00145106;-0.664065;1.14245;0.999324;-0.0102708;0.0272831;-0.0224079
0.000843968;-0.663313;1.14412;0.999335;-0.0115932;0.0243246;-0.0245485
0.000465527;-0.66293;1.14536;0.999308;-0.0131669;0.0237497;-0.0254201
0.000127157;-0.662295;1.14628;0.999357;-0.0116497;0.0221386;-0.0256963
0.000121722;-0.662135;1.14767;0.999328;-0.0136203;0.021584;-0.0263123
0.000280945;-0.661796;1.14895;0.999327;-0.0142041;0.0207912;-0.0266581
0.000904576;-0.661284;1.1514;0.999301;-0.0169205;0.0195066;-0.0270333
0.00147461;-0.661192;1.15272;0.999266;-0.0191937;0.0185991;-0.0274392
0.00200857;-0.660977;1.15427;0.999227;-0.0211258;0.0184819;-0.0275118
0.00260123;-0.660766;1.15571;0.999211;-0.022356;0.0184103;-0.0271666
0.00348996;-0.660578;1.15697;0.999248;-0.0223062;0.0177261;-0.0263154
0.00541553;-0.660391;1.1598;0.999182;-0.0256506;0.0176188;-0.0258421
0.00620957;-0.660224;1.16145;0.999163;-0.0269414;0.0176554;-0.0252082
0.00742618;-0.660182;1.16257;0.999184;-0.0271232;0.0172299;-0.0244872
0.00869096;-0.660263;1.16391;0.999164;-0.0285872;0.0169888;-0.0237848
0.0108598;-0.660136;1.16653;0.999183;-0.0294874;0.0170102;-0.0218006
0.0123656;-0.660386;1.16775;0.999125;-0.0316301;0.0171533;-0.0213136
0.0139214;-0.660579;1.16899;0.999113;-0.0328791;0.0165285;-0.0204698
0.0148084;-0.660592;1.17053;0.999069;-0.034235;0.0172755;-0.0197837
0.0164969;-0.660861;1.17134;0.999077;-0.0346428;0.0172002;-0.0187065
0.0175484;-0.660849;1.17254;0.999088;-0.0347007;0.0175281;-0.0176383
0.0207685;-0.661339;1.17447;0.999087;-0.0357286;0.0178577;-0.0151757
0.0223353;-0.661645;1.17546;0.999011;-0.0379739;0.0177681;-0.0148156
0.0234763;-0.661659;1.17659;0.999023;-0.0378988;0.0183631;-0.0134242
0.02516;-0.662001;1.17735;0.998961;-0.0397275;0.0180358;-0.0131321
0.026786;-0.662292;1.17785;0.998963;-0.0399782;0.0182051;-0.0119988
0.0281777;-0.662452;1.17859;0.998998;-0.0394535;0.0184414;-0.0103362
0.0315955;-0.663114;1.17951;0.999007;-0.0400723;0.0178863;-0.00771046
0.0330045;-0.663485;1.18002;0.998966;-0.0412626;0.0176527;-0.00728238
0.0345063;-0.663858;1.1805;0.998941;-0.0417916;0.0181375;-0.00643439
0.0356193;-0.66407;1.18113;0.998889;-0.0430554;0.0182024;-0.0060064
0.0383718;-0.664891;1.18162;0.998894;-0.0429722;0.0186356;-0.00406122
0.0396966;-0.665228;1.18166;0.998904;-0.0426226;0.0191385;-0.00284114
0.0405863;-0.665529;1.18211;0.998863;-0.0432917;0.0197598;-0.00283531
0.0418373;-0.665852;1.18215;0.998868;-0.0430754;0.0201206;-0.00170004
0.0430479;-0.66614;1.18188;0.998925;-0.0412784;0.0210695;0.00018039
0.0448735;-0.666837;1.18202;0.998872;-0.0419767;0.0221825;0.000710755
0.0459072;-0.667281;1.18191;0.998843;-0.0421613;0.0230915;0.0013056
0.046494;-0.667578;1.18199;0.998833;-0.0419134;0.02393;0.00193148
0.0473529;-0.668041;1.18183;0.998818;-0.0420238;0.0242938;0.00247279
0.0476681;-0.66834;1.18194;0.998824;-0.0413356;0.025139;0.00303757
0.0488418;-0.669245;1.18165;0.998777;-0.0418268;0.0261603;0.00331011
0.0493427;-0.669769;1.1815;0.998776;-0.0415102;0.0266494;0.00349961
0.0497829;-0.670214;1.18134;0.99879;-0.0412244;0.0264755;0.00428163
0.0499821;-0.670682;1.1813;0.99877;-0.0412012;0.0272662;0.00417411
0.0501049;-0.671556;1.18126;0.998751;-0.0411511;0.0279626;0.00453119
0.0501441;-0.672001;1.18098;0.998771;-0.0401122;0.0287045;0.00479079
0.0499097;-0.672489;1.18111;0.998704;-0.0410238;0.0298378;0.00415689
0.0497458;-0.672886;1.18101;0.998713;-0.0408667;0.0297529;0.00420121
0.0496079;-0.67335;1.18095;0.998743;-0.0403178;0.0294193;0.00455282
0.0492543;-0.67372;1.1809;0.998723;-0.0402518;0.0302358;0.00421596
0.048533;-0.674643;1.18087;0.998671;-0.0406793;0.0314555;0.0035932
0.0478762;-0.674984;1.18094;0.998694;-0.0397136;0.0319112;0.00386755
0.047317;-0.675421;1.18091;0.998694;-0.0396738;0.0319928;0.00356459
0.0467312;-0.675869;1.18105;0.998676;-0.0399851;0.0321935;0.00334988
0.0465513;-0.676456;1.18068;0.998703;-0.0398315;0.0315229;0.00339738
0.0448036;-0.677374;1.18112;0.99862;-0.041159;0.0325702;0.0018975
0.0440888;-0.677851;1.18105;0.998644;-0.041118;0.0318772;0.00156195
0.0432592;-0.678324;1.18104;0.998652;-0.0406245;0.0322644;0.0014668
0.04267;-0.678969;1.18065;0.998719;-0.0391577;0.0319751;0.00192047
0.0418019;-0.679486;1.18057;0.998737;-0.0388625;0.0318015;0.00166137
0.0399412;-0.680589;1.1807;0.998655;-0.040406;0.0324936;-2.99625e-05
0.0391321;-0.68116;1.18054;0.998677;-0.0400527;0.0322635;-0.000134568
0.0381736;-0.681666;1.18034;0.998701;-0.0396549;0.0319784;-0.000621829
0.0372971;-0.682124;1.18035;0.998737;-0.0389117;0.0317695;-0.000669376
0.0354355;-0.683037;1.18049;0.998723;-0.0390306;0.0320531;-0.00130434
0.0343026;-0.683299;1.18081;0.998705;-0.0386881;0.0329922;-0.00189037
0.0336809;-0.683729;1.18094;0.998724;-0.0384798;0.0326642;-0.00175364
0.032645;-0.684116;1.18155;0.998631;-0.0401462;0.0334033;-0.00296771
0.0318397;-0.68434;1.18207;0.998651;-0.0393126;0.0338399;-0.00230323
0.0310315;-0.684684;1.18272;0.998577;-0.0406867;0.0343164;-0.00326115
0.0284985;-0.6849;1.18466;0.998431;-0.0424163;0.0362669;-0.00461414
0.0273013;-0.685027;1.18562;0.998378;-0.043072;0.0368618;-0.00528521
0.0260613;-0.685169;1.18643;0.998361;-0.0432298;0.0370736;-0.00572095
0.024457;-0.685226;1.18768;0.998273;-0.0446531;0.0375335;-0.00698332
0.0228928;-0.685284;1.18872;0.998241;-0.045569;0.0370397;-0.00818167
0.0193166;-0.685236;1.19091;0.998196;-0.0470548;0.0357754;-0.0105141
0.01764;-0.685306;1.19197;0.998202;-0.0476666;0.0343787;-0.011749
0.0154049;-0.685071;1.19328;0.998199;-0.0478258;0.0338297;-0.0129485
0.0135632;-0.685122;1.19466;0.998125;-0.0499764;0.0321404;-0.0146639
0.0117079;-0.68512;1.1957;0.99813;-0.0502102;0.0308606;-0.016232
0.00793821;-0.68503;1.19849;0.998094;-0.0511683;0.0292047;-0.0183853
0.00633868;-0.685099;1.20004;0.997989;-0.0529733;0.0282488;-0.0203556
0.0045161;-0.685095;1.20186;0.997878;-0.0546552;0.0278949;-0.0217896
0.00315686;-0.685159;1.20338;0.99779;-0.0560132;0.0273756;-0.0229962
0.00162099;-0.685046;1.20511;0.997698;-0.0571713;0.0272635;-0.0242443
-0.000412996;-0.68514;1.20835;0.997565;-0.0593506;0.0260085;-0.0257748
-0.00124576;-0.685185;1.21017;0.997452;-0.0611089;0.02564;-0.026421
-0.00191341;-0.685195;1.2118;0.997396;-0.0622403;0.0245956;-0.0268726
-0.00252104;-0.685255;1.21364;0.997378;-0.0628067;0.0236527;-0.0270625
-0.00311031;-0.685237;1.21547;0.997277;-0.0644228;0.023199;-0.0273924
-0.00333904;-0.685274;1.21712;0.997227;-0.0657397;0.021569;-0.0274169
-0.00348161;-0.685519;1.22063;0.996968;-0.0699704;0.0193132;-0.0280173
-0.00313069;-0.685752;1.22192;0.996921;-0.07107;0.0181332;-0.0277114
-0.00292644;-0.685887;1.22339;0.996873;-0.0721374;0.0167899;-0.0275357
-0.00288878;-0.685962;1.2249;0.996803;-0.0733686;0.0158823;-0.0273666
-0.00239336;-0.686444;1.22759;0.996651;-0.0759097;0.0139849;-0.0270142
-0.00204914;-0.686709;1.22851;0.996663;-0.0761627;0.013191;-0.0262474
-0.00170215;-0.68701;1.22941;0.99668;-0.0762585;0.0125236;-0.0256396
-0.00164796;-0.687352;1.23053;0.996529;-0.0780657;0.0123248;-0.0261513
-0.00112032;-0.687825;1.23108;0.996558;-0.0779337;0.0122025;-0.0254863
-0.000609803;-0.688749;1.23233;0.996502;-0.0785448;0.013343;-0.0252348
-0.000322972;-0.689305;1.23279;0.99641;-0.0793001;0.0145448;-0.0258463
-0.000171553;-0.689882;1.23321;0.996415;-0.0789678;0.0164704;-0.0254756
0.000145878;-0.690556;1.23326;0.99636;-0.0790567;0.0187933;-0.0257576
0.000250446;-0.691216;1.23356;0.99627;-0.079312;0.0218753;-0.0260082
0.000938309;-0.692696;1.23301;0.996247;-0.0771867;0.0293512;-0.025934
0.000773507;-0.693362;1.23311;0.996078;-0.076838;0.0346194;-0.0269357
0.00103249;-0.694087;1.23266;0.995956;-0.0756081;0.0402176;-0.0271488
